"subj_idx","series","misNum","shapeNameEn","characterNameEn","CorrectingRT","Dprime"
"sv020014",1,3,NA,"self",114.672916666667,3.26578494047479
"sv020014",1,3,NA,"stranger",29.44375,1.34151697629943
"sv020015",0,1,"circular",NA,52.7386458333334,3.11465852322288
"sv020015",0,1,"pentagon",NA,8.79041666666672,2.35041569320234
"sv020015",0,1,"square",NA,53.9745833333333,2.79228210541564
"sv020015",0,1,"triangle",NA,-28.4935416666666,3.29499569276449
"sv020015",0,2,"circular",NA,78.995,4.34782546995881
"sv020015",0,2,"pentagon",NA,6.91041666666672,2.98982595718534
"sv020015",0,2,"square",NA,39.3902083333334,3.09130658347144
"sv020015",0,2,"triangle",NA,34.2633333333333,2.7861368478923
"sv020015",0,3,"circular",NA,53.4638541666667,4.34782546995881
"sv020015",0,3,"pentagon",NA,8.33065602836882,2.47325843998376
"sv020015",0,3,"square",NA,52.5623958333333,2.91711467145318
"sv020015",0,3,"triangle",NA,22.3140625,3.41982825880203
"sv020015",1,1,NA,"friend",-5.96937500000001,1.56163630921496
"sv020015",1,1,NA,"mother",13.6860416666667,2.02189401787175
"sv020015",1,1,NA,"self",13.3924490248228,2.4085109414391
"sv020015",1,1,NA,"stranger",41.6770833333334,2.34633834585246
"sv020015",1,2,NA,"friend",67.3094791666666,1.00222727139411
"sv020015",1,2,NA,"mother",-14.3277083333334,2.7861368478923
"sv020015",1,2,NA,"self",39.0133333333333,3.36546379002747
"sv020015",1,2,NA,"stranger",67.3793328900709,1.46898874434038
"sv020015",1,3,NA,"friend",-64.0978125,1.36077777462393
"sv020015",1,3,NA,"mother",98.92875,2.51632312212619
"sv020015",1,3,NA,"self",11.1802083333333,2.40851094143911
"sv020015",1,3,NA,"stranger",23.0844791666666,2.28018667882034
"sv020016",0,1,"circular",NA,8.84583333124999,2.61881095514112
"sv020016",0,1,"pentagon",NA,29.7062499958333,1.13085716546429
"sv020016",0,1,"square",NA,-6.25833333749995,2.64115568816373
"sv020016",0,1,"triangle",NA,45.6366577886524,2.91711467145318
"sv020016",0,2,"circular",NA,20.7398492823581,2.31263401283315
"sv020016",0,2,"pentagon",NA,-42.9604166583334,2.42126710337142
"sv020016",0,2,"square",NA,26.0083333333333,2.98982595718534
"sv020016",0,2,"triangle",NA,-12.3229166666666,3.57095467605393
"sv020016",0,3,"circular",NA,70.5145833458333,2.98982595718534
"sv020016",0,3,"pentagon",NA,87.9208333375,1.86669025326997
"sv020016",0,3,"square",NA,113.697916647917,2.68446992472855
"sv020016",0,3,"triangle",NA,125.072916670833,3.06824108870509
"sv020016",1,1,NA,"friend",27.4375,1.45619797721637
"sv020016",1,1,NA,"mother",6.82916666666665,2.92398069072026
"sv020016",1,1,NA,"self",1.27083333333326,2.58535641439949
"sv020016",1,1,NA,"stranger",11.28125,1.41449635720193
"sv020016",1,2,NA,"friend",-48.65625,2.40615414631833
"sv020016",1,2,NA,"mother",-68.35625,3.05258538211893
"sv020016",1,2,NA,"self",-4.5604166666667,3.57095467605393
"sv020016",1,2,NA,"stranger",22.0770833333333,1.90821595455027
"sv020016",1,3,NA,"friend",36.3729166666666,2.22044080723691
"sv020016",1,3,NA,"mother",-35.2979166666667,2.64115568816373
"sv020016",1,3,NA,"self",35.9666666666667,1.64191131629778
"sv020016",1,3,NA,"stranger",24.0770833333333,1.70163349106501
"sv020017",0,1,"circular",NA,64.3937499833334,3.84511188260996
"sv020017",0,1,"pentagon",NA,62.14166666875,3.41982825880203
"sv020017",0,1,"square",NA,24.70000001875,3.57095467605393
"sv020017",0,1,"triangle",NA,-33.4500000104167,2.98982595718534
"sv020017",0,2,"circular",NA,9.99375000833334,4.04265573437966
"sv020017",0,2,"pentagon",NA,-19.87500003125,2.76598825420128
"sv020017",0,2,"square",NA,29.3166666541666,3.57095467605393
"sv020017",0,2,"triangle",NA,-7.61249998541666,3.11465852322288
"sv020017",0,3,"circular",NA,41.93333335625,4.34782546995881
"sv020017",0,3,"pentagon",NA,15.41875001875,2.76598825420128
"sv020017",0,3,"square",NA,41.8187500270833,3.11465852322288
"sv020017",0,3,"triangle",NA,-28.8291666666667,2.98982595718534
"sv020017",1,1,NA,"friend",17.612499975,2.8490519332013
"sv020017",1,1,NA,"mother",21.5937499854167,3.69398546535806
"sv020017",1,1,NA,"self",-28.9062500125,3.29499569276449
"sv020017",1,1,NA,"stranger",36.6913563639628,2.76598825420128
"sv020017",1,2,NA,"friend",-10.1791666812501,2.14530812008197
"sv020017",1,2,NA,"mother",14.50833335,3.76849852782363
"sv020017",1,2,NA,"self",76.2833333395834,2.91711467145318
"sv020017",1,2,NA,"stranger",145.6166666375,2.92398069072026
"sv020017",1,3,NA,"friend",-15.9645833416668,2.14530812008197
"sv020017",1,3,NA,"mother",-6.17273937021275,3.26578494047479
"sv020017",1,3,NA,"self",27.3104166625,3.69398546535806
"sv020017",1,3,NA,"stranger",108.287500020833,2.40615414631833
"sv020018",0,1,"circular",NA,14.2955208333334,4.34782546995881
"sv020018",0,1,"pentagon",NA,-35.8604166666667,2.98982595718534
"sv020018",0,1,"square",NA,46.4987500000001,3.41982825880203
"sv020018",0,1,"triangle",NA,43.9359375,3.41982825880203
"sv020018",0,2,"circular",NA,6.25447916666667,3.26578494047479
"sv020018",0,2,"pentagon",NA,-72.9001041666668,3.1871835120774
"sv020018",0,2,"square",NA,28.5504166666666,3.26578494047479
"sv020018",0,2,"triangle",NA,17.1848958333333,3.84511188260996
"sv020018",0,3,"circular",NA,36.7198958333333,4.04265573437966
"sv020018",0,3,"pentagon",NA,9.48822916666666,3.69398546535806
"sv020018",0,3,"square",NA,82.4390536347518,3.56915289932052
"sv020018",0,3,"triangle",NA,12.6909375,3.19813789727629
"sv020018",1,1,NA,"friend",-63.9469791666667,1.46898874434038
"sv020018",1,1,NA,"mother",-20.3696875000001,2.50154211045425
"sv020018",1,1,NA,"self",48.9501041666666,2.7861368478923
"sv020018",1,1,NA,"stranger",28.1455208333334,1.64191131629778
"sv020018",1,2,NA,"friend",-56.6608333333332,2.20482183214606
"sv020018",1,2,NA,"mother",86.284375,2.27014068611951
"sv020018",1,2,NA,"self",63.6758333333333,2.4085109414391
"sv020018",1,2,NA,"stranger",-9.08968750000008,2.20861029454863
"sv020018",1,3,NA,"friend",23.3217996453901,2.02189401787175
"sv020018",1,3,NA,"mother",-3.22197916666664,1.85456812512058
"sv020018",1,3,NA,"self",47.7782291666667,2.35041569320234
"sv020018",1,3,NA,"stranger",60.9489539007093,1.99328873728697
"sv020019",0,1,"circular",NA,47.0416666666666,4.34782546995881
"sv020019",0,1,"pentagon",NA,-2.97872340425533,2.7861368478923
"sv020019",0,1,"square",NA,38.3541666666667,3.46332879224449
"sv020019",0,1,"triangle",NA,41.5625,3.26578494047479
"sv020019",0,2,"circular",NA,21.7291666666667,3.76849852782363
"sv020019",0,2,"pentagon",NA,-41.0625,3.19813789727629
"sv020019",0,2,"square",NA,25.1875,3.57095467605393
"sv020019",0,2,"triangle",NA,19.9432624113475,2.88201377649825
"sv020019",0,3,"circular",NA,32.3958333333334,4.04265573437966
"sv020019",0,3,"pentagon",NA,-23.9375,3.09130658347144
"sv020019",0,3,"square",NA,-5.72916666666674,2.61881095514112
"sv020019",0,3,"triangle",NA,23.0416666666667,2.98982595718534
"sv020019",1,1,NA,"friend",34.4232192414431,1.56163630921496
"sv020019",1,1,NA,"mother",-57.468085106383,2.88201377649825
"sv020019",1,1,NA,"self",41.1440602836878,2.91711467145318
"sv020019",1,1,NA,"stranger",100.583333333333,3.1871835120774
"sv020019",1,2,NA,"friend",30.3812056737589,1.96256718187592
"sv020019",1,2,NA,"mother",-17.6829710144928,3.29499569276449
"sv020019",1,2,NA,"self",16.2491134751773,2.64115568816373
"sv020019",1,2,NA,"stranger",91.7952898550725,3.69398546535806
"sv020019",1,3,NA,"friend",55.4051418439717,2.43746657887069
"sv020019",1,3,NA,"mother",2.3125,3.00425569780309
"sv020019",1,3,NA,"self",30.3478260869565,2.7861368478923
"sv020019",1,3,NA,"stranger",46.7789855072464,2.98982595718534
"sv020020",0,1,"circular",NA,46.2061458333334,4.34782546995881
"sv020020",0,1,"pentagon",NA,11.2218750000001,2.20482183214606
"sv020020",0,1,"square",NA,64.7845833333333,4.07366826340278
"sv020020",0,1,"triangle",NA,59.7807291666667,4.07366826340278
"sv020020",0,2,"circular",NA,56.7516666666667,4.62198267651484
"sv020020",0,2,"pentagon",NA,-52.0886458333333,3.1871835120774
"sv020020",0,2,"square",NA,36.1715625000001,3.57095467605393
"sv020020",0,2,"triangle",NA,81.1448958333333,4.62198267651484
"sv020020",0,3,"circular",NA,19.6765625,4.34782546995881
"sv020020",0,3,"pentagon",NA,-18.6004166666667,2.5885929961226
"sv020020",0,3,"square",NA,48.3439583333333,2.88201377649825
"sv020020",0,3,"triangle",NA,48.2315625,3.76849852782363
"sv020020",1,1,NA,"friend",70.6387500000001,3.46332879224449
"sv020020",1,1,NA,"mother",-54.4051063829787,2.5885929961226
"sv020020",1,1,NA,"self",71.8263896276595,2.43746657887069
"sv020020",1,1,NA,"stranger",22.371440602837,3.11465852322288
"sv020020",1,2,NA,"friend",20.1771875000001,3.41982825880203
"sv020020",1,2,NA,"mother",-10.3397916666667,4.07366826340278
"sv020020",1,2,NA,"self",96.0091666666667,3.76849852782363
"sv020020",1,2,NA,"stranger",6.11333333333334,3.11465852322288
"sv020020",1,3,NA,"friend",-12.5914583333334,2.12458817096215
"sv020020",1,3,NA,"mother",25.3171875,3.1871835120774
"sv020020",1,3,NA,"self",17.7006250000001,3.57095467605393
"sv020020",1,3,NA,"stranger",61.4485416666666,2.53334350747665
"sv020021",0,1,"circular",NA,147.554166666667,4.04265573437966
"sv020021",0,1,"pentagon",NA,88.1958333333333,2.03749593939488
"sv020021",0,1,"square",NA,62.0166666666667,2.50154211045425
"sv020021",0,1,"triangle",NA,48.4374999999999,2.7861368478923
"sv020021",0,2,"circular",NA,154.059530141844,2.43746657887069
"sv020021",0,2,"pentagon",NA,26.1794384057971,1.9348431322034
"sv020021",0,2,"square",NA,198.885416666667,2.50154211045425
"sv020021",0,2,"triangle",NA,68.3386216466234,2.53334350747665
"sv020021",0,3,"circular",NA,95.2624999999999,3.29499569276448
"sv020021",0,3,"pentagon",NA,-47.7094858156028,2.27014068611951
"sv020021",0,3,"square",NA,127.885416666667,3.09130658347144
"sv020021",0,3,"triangle",NA,14.2916666666667,2.79228210541564
"sv020021",1,1,NA,"friend",24.6510638297873,1.85456812512058
"sv020021",1,1,NA,"mother",85.1,3.26578494047479
"sv020021",1,1,NA,"self",88.5729166666667,2.91711467145318
"sv020021",1,1,NA,"stranger",154.089716312057,1.77963936760161
"sv020021",1,2,NA,"friend",84.0916666666666,2.47325843998376
"sv020021",1,2,NA,"mother",48.9287137681159,1.55381184536143
"sv020021",1,2,NA,"self",133.253324468085,3.56915289932052
"sv020021",1,2,NA,"stranger",41.8099290780142,1.29011632655961
"sv020021",1,3,NA,"friend",-7.78152173913054,1.96256718187592
"sv020021",1,3,NA,"mother",157.61875,3.26578494047479
"sv020021",1,3,NA,"self",62.2851063829787,2.53334350747665
"sv020021",1,3,NA,"stranger",119.856753006476,2.14530812008197
"sv020022",0,1,"circular",NA,65.7708333333334,4.62198267651484
"sv020022",0,1,"pentagon",NA,89.6458333333334,2.35041569320234
"sv020022",0,1,"square",NA,107.625,3.76849852782363
"sv020022",0,1,"triangle",NA,73.6875,4.34782546995881
"sv020022",0,2,"circular",NA,101.083333333333,4.07366826340278
"sv020022",0,2,"pentagon",NA,39.1875,2.64115568816373
"sv020022",0,2,"square",NA,115.25,3.76849852782363
"sv020022",0,2,"triangle",NA,113.895833333333,4.34782546995881
"sv020022",0,3,"circular",NA,106.740691489362,3.57095467605393
"sv020022",0,3,"pentagon",NA,86.5208333333334,2.88201377649825
"sv020022",0,3,"square",NA,181.291666666667,3.36546379002747
"sv020022",0,3,"triangle",NA,183.083333333333,4.04265573437966
"sv020022",1,1,NA,"friend",69.1875,4.04265573437966
"sv020022",1,1,NA,"mother",62.125,4.04265573437966
"sv020022",1,1,NA,"self",70.625,4.34782546995881
"sv020022",1,1,NA,"stranger",5.89583333333326,3.57095467605393
"sv020022",1,2,NA,"friend",57.0416666666666,3.76849852782363
"sv020022",1,2,NA,"mother",100.833333333333,3.26578494047479
"sv020022",1,2,NA,"self",6.0625,3.76849852782363
"sv020022",1,2,NA,"stranger",19.3541666666666,2.69908596222395
"sv020022",1,3,NA,"friend",56.5,3.46332879224449
"sv020022",1,3,NA,"mother",43.2291666666666,2.61881095514112
"sv020022",1,3,NA,"self",127.916666666667,4.04265573437967
"sv020022",1,3,NA,"stranger",74.9791666666667,3.1871835120774
"sv020023",0,1,"circular",NA,59.4583333333334,4.07366826340278
"sv020023",0,1,"pentagon",NA,33.0625,3.11465852322288
"sv020023",0,1,"square",NA,100.6875,3.69398546535806
"sv020023",0,1,"triangle",NA,71.8333333333333,3.41982825880203
"sv020023",0,2,"circular",NA,61.7916666666667,4.07366826340278
"sv020023",0,2,"pentagon",NA,55,2.69908596222395
"sv020023",0,2,"square",NA,88.3333333333333,3.11465852322288
"sv020023",0,2,"triangle",NA,76.2655141843971,3.29499569276449
"sv020023",0,3,"circular",NA,40.3479609929078,3.69398546535806
"sv020023",0,3,"pentagon",NA,22.1875,3.46332879224449
"sv020023",0,3,"square",NA,62.1892730496454,3.29499569276448
"sv020023",0,3,"triangle",NA,48.9791666666667,3.46332879224449
"sv020023",1,1,NA,"friend",69.803634751773,2.31263401283315
"sv020023",1,1,NA,"mother",69.7083333333334,2.91711467145318
"sv020023",1,1,NA,"self",93.0833333333334,2.11777094647771
"sv020023",1,1,NA,"stranger",6.4375,2.64115568816374
"sv020023",1,2,NA,"friend",13.0208333333334,1.9348431322034
"sv020023",1,2,NA,"mother",50.875,3.57095467605393
"sv020023",1,2,NA,"self",39.1875,2.7861368478923
"sv020023",1,2,NA,"stranger",35.75,2.14530812008197
"sv020023",1,3,NA,"friend",18.75,2.11777094647771
"sv020023",1,3,NA,"mother",31.25,1.85456812512058
"sv020023",1,3,NA,"self",46.0208333333334,2.91711467145318
"sv020023",1,3,NA,"stranger",51.6458333333333,2.64115568816374
"sv020024",0,1,"circular",NA,74.9087743860815,2.40851094143911
"sv020024",0,1,"pentagon",NA,35.2614583458333,1.42251241168625
"sv020024",0,1,"square",NA,102.75739142203,3.26578494047479
"sv020024",0,1,"triangle",NA,85.9666666583333,3.26578494047479
"sv020024",0,2,"circular",NA,77.81958333125,3.41982825880203
"sv020024",0,2,"pentagon",NA,21.9021875229166,2.27014068611951
"sv020024",0,2,"square",NA,82.52843751875,3.36546379002747
"sv020024",0,2,"triangle",NA,42.06500001875,4.04265573437967
"sv020024",0,3,"circular",NA,15.6279166291667,3.29499569276449
"sv020024",0,3,"pentagon",NA,10.8522916875,3.57095467605393
"sv020024",0,3,"square",NA,68.5263541541667,3.29499569276448
"sv020024",0,3,"triangle",NA,47.0409374854167,2.91711467145318
"sv020024",1,1,NA,"friend",130.618645852083,2.40851094143911
"sv020024",1,1,NA,"mother",-6.24093751041664,2.91711467145318
"sv020024",1,1,NA,"self",183.3105208375,3.1871835120774
"sv020024",1,1,NA,"stranger",31.5794791666667,1.37592297013355
"sv020024",1,2,NA,"friend",76.7706249666667,2.64115568816373
"sv020024",1,2,NA,"mother",-15.1688541916667,3.26578494047479
"sv020024",1,2,NA,"self",161.10999996875,3.1871835120774
"sv020024",1,2,NA,"stranger",-7.80499998333335,3.09130658347144
"sv020024",1,3,NA,"friend",84.6730208395833,3.46332879224449
"sv020024",1,3,NA,"mother",95.2176041895833,3.76849852782363
"sv020024",1,3,NA,"self",113.774687527083,3.06824108870509
"sv020024",1,3,NA,"stranger",20.0753124875,3.46134071863343
